0x7FFE, Empty
0x351C, Red-Grid Tee (Wall)
0x351D, Dazed Tee (Wall)
0x351E, Checkerboard Tee (Wall)
0x351F, Toad Tee (Wall)
0x3520, Dark Polka Tee (Wall)
0x3521, Lite Polka Tee (Wall)
0x3522, Bubble-Gum Tee (Wall)
0x3523, Funky-Dot Tee (Wall)
0x3524, Gumdrop Tee (Wall)
0x3525, Big-Dot Tee (Wall)
0x3526, Aqua Polka Tee (Wall)
0x3527, Blue-Bar Tee (Wall)
0x3528, Gold-Bar Tee (Wall)
0x3529, Brown-Bar Tee (Wall)
0x352A, Vegetarian Tee (Wall)
0x352B, Racer Tee (Wall)
0x352C, Pastel-Stripe Tee (Wall)
0x352D, Rally Tee (Wall)
0x352E, Racer 6 Tee (Wall)
0x352F, Vertigo Tee (Wall)
0x3530, Barber Tee (Wall)
0x3531, Jade Plaid Tee (Wall)
0x3532, Blue Plaid Tee (Wall)
0x3533, Mint Gingham Tee (Wall)
0x3534, Picnic Tee (Wall)
0x3535, Candy Gingham Tee (Wall)
0x3536, Lemon Gingham Tee (Wall)
0x3537, Melon Gingham Tee (Wall)
0x3538, Bad Plaid Tee (Wall)
0x3539, Pink Tartan Tee (Wall)
0x353A, Waffle Tee (Wall)
0x353B, Gray Tartan Tee (Wall)
0x353C, Gray Tartan Shirt (Wall)
0x353D, Red Argyle Shirt (Wall)
0x353E, Red Argyle Tee (Wall)
0x353F, Blue Argyle Shirt (Wall)
0x3540, Blue Argyle Tee (Wall)
0x3541, Pink Argyle Shirt (Wall)
0x3542, Pink Argyle Tee (Wall)
0x3543, Cyan Argyle Shirt (Wall)
0x3544, Cyan Argyle Tee (Wall)
0x3545, Chevron Shirt (Wall)
0x3546, Icy Shirt (Wall)
0x3547, Aurora Knit Shirt (Wall)
0x3548, Winter Sweater (Wall)
0x3549, Folk Shirt (Wall)
0x354A, Argyle Knit Shirt (Wall)
0x354B, Uncommon Shirt (Wall)
0x354C, Comfy Sweater (Wall)
0x354D, Beige Knit Shirt (Wall)
0x354E, Earthy Knit Shirt (Wall)
0x354F, Spring Shirt (Wall)
0x3550, Lively Knit Shirt (Wall)
0x3551, Deer Shirt (Wall)
0x3552, Monkey Shirt (Wall)
0x3553, Chocomint Tee (Wall)
0x3554, Fern Tee (Wall)
0x3555, Leaf Tee (Wall)
0x3556, Fall Leaf Tee (Wall)
0x3557, Straw Shirt (Wall)
0x3558, Grass Tee (Wall)
0x3559, Snow Shirt (Wall)
0x355A, Lovely Tee (Wall)
0x355B, Bubble Tee (Wall)
0x355C, Chichi-Print Tee (Wall)
0x355D, Coral Tee (Wall)
0x355E, Groovy Tee (Wall)
0x355F, Flame Tee (Wall)
0x3560, Danger Tee (Wall)
0x3561, Gracie Tank (Wall)
0x3562, Future Tank (Wall)
0x3563, Optical Shirt (Wall)
0x3564, Twinkle Tee (Wall)
0x3565, Star Tee (Wall)
0x3566, Night-Sky Tee (Wall)
0x3567, Amethyst Tank (Wall)
0x3568, Nebula Tee (Wall)
0x3569, Dice Tank (Wall)
0x356A, Kiddie Tee (Wall)
0x356B, Airy Tee (Wall)
0x356C, Crossing Shirt (Wall)
0x356D, Splendid Tee (Wall)
0x356E, Jagged Tee (Wall)
0x356F, Subdued-Print Tee (Wall)
0x3570, Sharp Outfit (Wall)
0x3571, Painter's Tee (Wall)
0x3572, Jungle-Camo Tee (Wall)
0x3573, Arctic-Camo Tee (Wall)
0x3574, Desert-Camo Tee (Wall)
0x3575, Circuit Tank (Wall)
0x3576, Pulse Tank (Wall)
0x3577, Zebra Tee (Wall)
0x3578, Tiger Tee (Wall)
0x3579, Cow Tee (Wall)
0x357A, Leopard Tee (Wall)
0x357B, Giraffe Tee (Wall)
0x357C, Ladybug Tank (Wall)
0x357D, Spiderweb Tee (Wall)
0x357E, Caterpillar Tank (Wall)
0x357F, Fiendish Shirt (Wall)
0x3580, Citrus Tee (Wall)
0x3581, Kiwi Tee (Wall)
0x3582, Watermelon Tee (Wall)
0x3583, Strawberry Tee (Wall)
0x3584, Grape Tee (Wall)
0x3585, Melon Tee (Wall)
0x3586, Pink Wave Tank (Wall)
0x3587, Flan Tank (Wall)
0x3588, Hot-Dog Tank (Wall)
0x3589, Sandwich Tank (Wall)
0x358A, Noodle Tee (Wall)
0x358B, Sundae Tank (Wall)
0x358C, Dragon Suit (Wall)
0x358D, Periwinkle Tee (Wall)
0x358E, Hot Spring Tee (Wall)
0x358F, New Spring Tee (Wall)
0x3590, Crewel Tee (Wall)
0x3591, Tropical Tee (Wall)
0x3592, Corseted Shirt (Wall)
0x3593, Noble Shirt (Wall)
0x3594, Red Aloha Tee (Wall)
0x3595, Blue Aloha Tee (Wall)
0x3596, Western Shirt (Wall)
0x3597, Royal Shirt (Wall)
0x3598, Firefighter Shirt (Wall)
0x3599, Doctor's Coat (Wall)
0x359A, Bone Shirt (Wall)
0x359B, Zipper Shirt (Wall)
0x359C, Mummy Shirt (Wall)
0x359D, Military Uniform (Wall)
0x359E, Sailor's Tee (Wall)
0x359F, Reggae Tee (Wall)
0x35A0, Camel Shirt (Wall)
0x35A1, Concierge Shirt (Wall)
0x35A2, Tuxedo (Wall)
0x35A3, Explorer Tee (Wall)
0x35A4, Soccer Tee (Wall)
0x35A5, Red Down Jacket (Wall)
0x35A6, Blue Down Jacket (Wall)
0x35A7, Cavalier Shirt (Wall)
0x35A8, Beaded Shirt (Wall)
0x35A9, Wrap Shirt (Wall)
0x35AA, Wrestler Tank (Wall)
0x35AB, Security Tee (Wall)
0x35AC, Bear Costume (Wall)
0x35AD, Frog Costume (Wall)
0x35AE, Kappa Costume (Wall)
0x35AF, Imperial Shirt (Wall)
0x35B0, Racing Shirt (Wall)
0x35B1, Orange Jacket (Wall)
0x35B2, Tin Shirt (Wall)
0x35B3, Scale-Armor Suit (Wall)
0x35B4, Armor Suit (Wall)
0x35B5, Gold-Armor Suit (Wall)
0x35B6, Striking Outfit (Wall)
0x35B7, Red Warm-Up Suit (Wall)
0x35B8, Baseball Shirt (Wall)
0x35B9, Red Gym Tee (Wall)
0x35BA, Blue Gym Tee (Wall)
0x35BB, Space Suit (Wall)
0x35BC, Caveman Tank (Wall)
0x35BD, Kung-Fu Tee (Wall)
0x35BE, Pleather Vest (Wall)
0x35BF, Cycling Shirt (Wall)
0x35C0, Cycling Tee (Wall)
0x35C1, Chef's Outfit (Wall)
0x35C2, Genie Shirt (Wall)
0x35C3, Folk Tunic (Wall)
0x35C4, Red-Zap Suit (Wall)
0x35C5, Blue-Zap Suit (Wall)
0x35C6, Green-Zap Suit (Wall)
0x35C7, Samurai Shirt (Wall)
0x35C8, Patched Shirt (Wall)
0x35C9, Hero's Clothes (Wall)
0x35CA, Varia Suit (Wall)
0x35CB, Team NTDO Tee (Wall)
0x35CC, Gray Parka (Wall)
0x35CD, Fishing Vest (Wall)
0x35CE, Captain's Jacket (Wall)
0x35CF, Ninja Shirt (Wall)
0x35D0, Detective Outfit (Wall)
0x35D1, Santa Coat (Wall)
0x35D2, Chick Tee (Wall)
0x35D3, Scale-Print Tee (Wall)
0x35D4, Jinbei Top (Wall)
0x35D5, Kanji Tee (Wall)
0x35D6, Raglan Shirt (Wall)
0x35D7, Happi Tee (Wall)
0x35D8, Red Letter Jacket (Wall)
0x35D9, Blue Letter Jacket (Wall)
0x35DA, Black Letter Jacket (Wall)
0x35DB, Tiger Jacket (Wall)
0x35DC, Dragon Jacket (Wall)
0x35DD, Red Flannel Shirt (Wall)
0x35DE, Blue Flannel Shirt (Wall)
0x35DF, Black Flannel Shirt (Wall)
0x35E0, Pink-Bud Tank (Wall)
0x35E1, Garden Tank (Wall)
0x35E2, Lacy White Tank (Wall)
0x35E3, Pink Tank (Wall)
0x35E4, Hanten Shirt (Wall)
0x35E5, Work Shirt (Wall)
0x35E6, Tan Puffy Vest (Wall)
0x35E7, After-School Jacket (Wall)
0x35E8, Kids' Smock (Wall)
0x35E9, School Jacket (Wall)
0x35EA, Mint Shirt (Wall)
0x35EB, Denim Jacket (Wall)
0x35EC, Prism Tee (Wall)
0x35ED, Denim Vest (Wall)
0x35EE, Green Gym Tee (Wall)
0x35EF, Green Emblem Blazer (Wall)
0x35F0, Acid-Washed Jacket (Wall)
0x35F1, Red Ringmaster Coat (Wall)
0x35F2, White Tuxedo Jacket (Wall)
0x35F3, Black-Denim Jacket (Wall)
0x35F4, Basketball Tank (Wall)
0x35F5, Iberian Jacket (Wall)
0x35F6, Pink Parka (Wall)
0x35F7, Jockey Shirt (Wall)
0x35F8, Blue Track Jacket (Wall)
0x35F9, Sweater-Vest (Wall)
0x35FA, Waistcoat (Wall)
0x35FB, Black Track Jacket (Wall)
0x35FC, Beige Emblem Blazer (Wall)
0x35FD, Clerk's Shirt (Wall)
0x35FE, Green Warm-Up Jacket (Wall)
0x35FF, Blue Ringmaster Coat (Wall)
0x3600, Relay Tank (Wall)
0x3601, Snowy Sweater (Wall)
0x3602, Red Jacket (Wall)
0x3603, Blue Jacket (Wall)
0x3604, Floral Knit Tee (Wall)
0x3605, Dreamy Tee (Wall)
0x3606, Pop Bloom Tee (Wall)
0x3607, Silk Bloom Tee (Wall)
0x3608, Blossom Tee (Wall)
0x3609, Yellow Aloha Tee (Wall)
0x360A, Loud Bloom Tee (Wall)
0x360B, Rose-Sky Tee (Wall)
0x360C, Blue Diamond Shirt (Wall)
0x360D, Lotus Tee (Wall)
0x360E, Rose Tee (Wall)
0x360F, Pep-Squad Tee (Wall)
0x3610, Jester Shirt (Wall)
0x3611, Swell Shirt (Wall)
0x3612, Go-Go Shirt (Wall)
0x3613, Festivale Tank (Wall)
0x3614, Pink Pj Shirt (Wall)
0x3615, Blue Pj Shirt (Wall)
0x3616, Canary Shirt (Wall)
0x3617, Flight-Crew Shirt (Wall)
0x3618, Café Uniform (Wall)
0x3619, Peacoat (Wall)
0x361A, Shearling Coat (Wall)
0x361B, Mod Shirt (Wall)
0x361C, Tacky Sweater (Wall)
0x361D, Sunflower Tee (Wall)
0x361E, Green-Stripe Tank (Wall)
0x361F, Gray Tank (Wall)
0x3620, Preppy Shirt (Wall)
0x3621, Flowery Tee (Wall)
0x3622, HHA Tee (Wall)
0x3623, HHA Jacket (Wall)
0x3624, Dr. Shrunk's Jacket (Wall)
0x3625, 24-hour-Shop Uniform (Wall)
0x3626, Swell Tee (Wall)
0x3627, Blue Diamond Tee (Wall)
0x3628, Raglan Tee (Wall)
0x3629, MVP Shirt (Wall)
0x362A, Jade Plaid Shirt (Wall)
0x362B, Red-Check Shirt (Wall)
0x362C, Rugby Shirt (Wall)
0x362D, Painter's Shirt (Wall)
0x362E, Pulse Shirt (Wall)
0x362F, Toad Shirt (Wall)
0x3630, Sailor's Shirt (Wall)
0x3631, Frog Shirt (Wall)
0x3632, Blue-Grid Shirt (Wall)
0x3633, Kung-Fu Shirt (Wall)
0x3634, Tan Dogtooth Shirt (Wall)
0x3635, Bad Plaid Shirt (Wall)
0x3636, Fern Shirt (Wall)
0x3637, Arctic-Camo Shirt (Wall)
0x3638, Fall Leaf Shirt (Wall)
0x3639, Elephant Shirt (Wall)
0x363A, Red-Grid Shirt (Wall)
0x363B, Chain-Gang Shirt (Wall)
0x363C, Dogtooth Shirt (Wall)
0x363D, Moldy Shirt (Wall)
0x363E, Waffle Shirt (Wall)
0x363F, Vegetarian Shirt (Wall)
0x3640, Blue-Check Shirt (Wall)
0x3641, Picnic Shirt (Wall)
0x3642, Natty Shirt (Wall)
0x3643, Pink Tartan Shirt (Wall)
0x3644, Checkerboard Shirt (Wall)
0x3645, Dark Polka Shirt (Wall)
0x3646, Lemon Gingham Shirt (Wall)
0x3647, Brown-Bar Shirt (Wall)
0x3648, Dazed Shirt (Wall)
0x3649, Nebula Shirt (Wall)
0x364A, Bubble-Gum Shirt (Wall)
0x364B, Blue-Bar Shirt (Wall)
0x364C, Lite Polka Shirt (Wall)
0x364D, Yellow-Bar Shirt (Wall)
0x364E, Yellow Tartan Shirt (Wall)
0x364F, Amethyst Shirt (Wall)
0x3650, Soccer Shirt (Wall)
0x3651, Grape-Stripe Shirt (Wall)
0x3652, Red-Bar Shirt (Wall)
0x3653, Candy Gingham Shirt (Wall)
0x3654, Skull Shirt (Wall)
0x3655, Flame Shirt (Wall)
0x3656, Vertigo Shirt (Wall)
0x3657, Green-Bar Shirt (Wall)
0x3658, Gelato Shirt (Wall)
0x3659, Dapper Shirt (Wall)
0x365A, Desert-Camo Shirt (Wall)
0x365B, Jungle-Camo Shirt (Wall)
0x365C, Beatnik Shirt (Wall)
0x365D, Gold-Bar Shirt (Wall)
0x365E, Fall Plaid Shirt (Wall)
0x365F, Blue Tartan Shirt (Wall)
0x3660, Mint Gingham Shirt (Wall)
0x3661, Bear Shirt (Wall)
0x3662, Melon Gingham Shirt (Wall)
0x3663, Blue Plaid Shirt (Wall)
0x3664, Melon Shirt (Wall)
0x3665, Watermelon Shirt (Wall)
0x3666, Zipper Tank (Wall)
0x3667, Misty Tank (Wall)
0x3668, Purple Tie-Dye Tank (Wall)
0x3669, Jester Tank (Wall)
0x366A, Grape Tank (Wall)
0x366B, Sno-Cone Tank (Wall)
0x366C, Aqua Polka Tank (Wall)
0x366D, Strawberry Tank (Wall)
0x366E, Peachy Tank (Wall)
0x366F, Reggae Tank (Wall)
0x3670, Blue Argyle Tank (Wall)
0x3671, Twinkle Tank (Wall)
0x3672, Green Tie-Dye Tank (Wall)
0x3673, Cool Tank (Wall)
0x3674, Optical Tank (Wall)
0x3675, Jagged Tank (Wall)
0x3676, Rally Tank (Wall)
0x3677, Bubble Tank (Wall)
0x3678, Deep-Blue Tank (Wall)
0x3679, Beaded Tank (Wall)
0x367A, Coral Tank (Wall)
0x367B, Pink Argyle Tank (Wall)
0x367C, Funky-Dot Tank (Wall)
0x367D, Groovy Tank (Wall)
0x367E, Fresh Tank (Wall)
0x367F, Tropical Tank (Wall)
0x3680, Sunset Tank (Wall)
0x3681, Citrus Tank (Wall)
0x3682, Blue Tie-Dye Tank (Wall)
0x3683, Giraffe Tank (Wall)
0x3684, Orange Tie-Dye Tank (Wall)
0x3685, Zebra Tank (Wall)
0x3686, Tiger Tank (Wall)
0x3687, Kiwi Tank (Wall)
0x3688, Red Tie-Dye Tank (Wall)
0x3689, Pep-Squad Tank (Wall)
0x368A, Dawn Tank (Wall)
0x368B, Beatnik Tank (Wall)
0x368C, Big-Dot Tank (Wall)
0x368D, Rainbow Tank (Wall)
0x368E, Leopard Tank (Wall)
0x368F, Cow Tank (Wall)
0x3690, Genie Vest (Wall)
0x3691, Cyan Argyle Tank (Wall)
0x3692, Men's Recruit Suit (Wall)
0x3693, Women's Recruit Suit (Wall)
0x3694, Stylish Suit (Wall)
0x3695, Polo Shirt (Wall)
0x3696, Women's Office Suit (Wall)
0x3697, Blue Nurse's Uniform (Wall)
0x3698, Flashy Suit (Wall)
0x3699, Sushi Chef's Outfit (Wall)
0x369A, Comedian's Outfit (Wall)
0x369B, Rubber Apron (Wall)
0x369C, Frilly Apron (Wall)
0x369D, Felyne Outfit (Wall)
0x369E, HHA Women's Jacket (Wall)
0x369F, Good-Fortune Clothes (Wall)
0x36A0, Link Outfit (Wall)
0x36A1, Ganondorf Outfit (Wall)
0x36A2, Ganon Outfit (Wall)
0x36A3, Medli Outfit (Wall)
0x36A4, Epona Outfit (Wall)
0x36A5, Wolf Link Outfit (Wall)
0x36A6, New Hero's Outfit (Wall)
0x36A7, Black Anchor Tee (Wall)
0x36A8, Cinnamoroll Jacket (Wall)
0x36A9, Suspenders Shirt (Wall)
0x36AA, Hello Kitty Outfit (Wall)
0x36AB, My Melody Outfit (Wall)
0x36AC, Kiki And Lala Outfit (Wall)
0x36AD, Pompompurin Outfit (Wall)
0x36AE, Cinnamoroll Outfit (Wall)
0x36AF, Kerokerokeroppi Top (Wall)
0x36B0, HHA Raincoat (Wall)
0x36B1, Callie Shirt (Wall)
0x36B2, Marie Shirt (Wall)
0x36B3, Callie Fashion Top (Wall)
0x36B4, High-Spirits Shirt (Wall)
0x36B5, Town-Hall Spring Top (Wall)
0x36B6, Town-Hall Winter Top (Wall)
0x36B7, Jacquard Fleece (Wall)
0x36B9, Sheik Outfit (Wall)
//Dresses (Wall Variants)
0x36BB, Festive Dress (Wall)
0x36BC, Muumuu (Wall)
0x36BD, Blue Dotted Dress (Wall)
0x36BE, Tan Dogtooth Dress (Wall)
0x36BF, Prim Outfit (Wall)
0x36C0, Overall Dress (Wall)
0x36C1, Pink Lace-Up Dress (Wall)
0x36C2, Academy Uniform (Wall)
0x36C3, Prep-School Uniform (Wall)
0x36C4, Blue Party Dress (Wall)
0x36C5, Pink Party Dress (Wall)
0x36C6, Yellow Dotted Dress (Wall)
0x36C7, Pinafore (Wall)
0x36C8, Plaid Cami Dress (Wall)
0x36C9, Green Dress (Wall)
0x36CA, Butterfly Dress (Wall)
0x36CB, Gaudy Dress (Wall)
0x36CC, Sea Captain's Coat (Wall)
0x36CD, Pink-Zap Suit (Wall)
0x36CE, Fleece Dress (Wall)
0x36CF, Vogue Dress (Wall)
0x36D0, Citrus Gingham Dress (Wall)
0x36D1, Floral Knit Dress (Wall)
0x36D2, Dreamy Tank Dress (Wall)
0x36D3, Silk Bloom Dress (Wall)
0x36D4, Pop Bloom Dress (Wall)
0x36D5, Blossom Dress (Wall)
0x36D6, Loud Bloom Dress (Wall)
0x36D7, Rose Tank Dress (Wall)
0x36D8, Rose-Sky Tank Dress (Wall)
0x36D9, Lotus Tank Dress (Wall)
0x36DA, Blue Retro Dress (Wall)
0x36DB, Orange Retro Dress (Wall)
0x36DC, Cool Dress (Wall)
0x36DD, Moldy Dress (Wall)
0x36DE, Blossoming Dress (Wall)
0x36DF, Ribbon Dress (Wall)
0x36E0, Blue Lace-Up Dress (Wall)
0x36E1, Orange Lace-Up Dress (Wall)
0x36E2, Green Lace-Up Dress (Wall)
0x36E3, Lime Dress (Wall)
0x36E4, Turnip Dress (Wall)
0x36E5, Yodel Dress (Wall)
0x36E6, Red Riding Dress (Wall)
0x36E7, Witch's Robe (Wall)
0x36E8, Graduation Gown (Wall)
0x36E9, Sky Dress (Wall)
0x36EA, Alpinist Dress (Wall)
0x36EB, Kimono (Wall)
0x36EC, Milkmaid Dress (Wall)
0x36ED, Toga (Wall)
0x36EE, Cake Dress (Wall)
0x36EF, Waitress Dress (Wall)
0x36F0, Princess Dress (Wall)
0x36F1, Fairy-Tale Dress (Wall)
0x36F2, Pink Polka Dress (Wall)
0x36F3, Palatial Tank Dress (Wall)
0x36F4, Poncho (Wall)
0x36F5, Fluffy Dress (Wall)
0x36F6, Cat Dress (Wall)
0x36F7, Plum Coat (Wall)
0x36F8, Frock Coat (Wall)
0x36F9, Casual Outfit (Wall)
0x36FA, Maid Dress (Wall)
0x36FB, Trench Coat (Wall)
0x36FC, Pharaoh's Outfit (Wall)
0x36FD, Bathrobe (Wall)
0x36FE, Polka-Dot Dress (Wall)
0x36FF, Patched Dress (Wall)
0x3700, Black-Velvet Dress (Wall)
0x3701, Dazed Dress (Wall)
0x3702, Dogtooth Dress (Wall)
0x3703, Nurse's Uniform (Wall)
0x3704, Embroidered Dress (Wall)
0x3705, Festivale Tank Dress (Wall)
0x3706, Tartan-Plaid Outfit (Wall)
0x3707, Sweater Dress (Wall)
0x3708, Shirtdress (Wall)
0x3709, Red Dress (Wall)
0x370A, Yellow Raincoat (Wall)
0x370B, Dollhouse Dress (Wall)
0x370C, Festive-Tree Dress (Wall)
0x370D, Ballet Outfit (Wall)
0x370E, Classic Dress (Wall)
0x370F, U-R-Here Dress (Wall)
0x3710, Natty Dress (Wall)
0x3711, Dapper Dress (Wall)
0x3712, Gumdrop Dress (Wall)
0x3713, Chima Jeogori Dress (Wall)
0x3714, Spring Kimono (Wall)
0x3715, Caveman Tank Dress (Wall)
0x3716, Star Tank Dress (Wall)
0x3717, Twinkle Tank Dress (Wall)
0x3718, Pastel-Stripe Dress (Wall)
0x3719, Cat Tank Dress (Wall)
0x371A, Cake Tank Dress (Wall)
0x371B, Fluffy Tank Dress (Wall)
0x371C, Lovely Dress (Wall)
0x371D, Blue Ballet Outfit (Wall)
0x371E, Musician's Outfit (Wall)
0x371F, Princess Zelda Dress (Wall)
0x3720, Marie Dress (Wall)
0x3721, Hello Kitty Dress (Wall)
0x3722, My Melody Dress (Wall)
0x3723, Kiki And Lala Dress (Wall)
0x3724, Pompompurin Dress (Wall)
0x3725, Flower Fairy Dress (Wall)
//Special Furniture Items (Welcome Amiibo Update)
0x3726, Magic Lamp
0x3727, Retail Customise Giant Item Sign
0x3728, Retail Customise Giant Item Box
0x3729, Frying Pan
0x372A, Ikada Trophy
//Room Reserved Space
0x7FFC, Multispace Furniture
